VarId		1	2	3	4	5	6	7	8	9	10	11	12	51	52	53	54	59	61	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	125	124	123	122	121	120	119	118	117	116	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	65	66	67	68	69	70	71	76	77	79	80	81	82	83	84	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	152	153	154	155	156	157	158	161	162	163	164	165	166	167	168	169	170	171	801	900	901	902	903	950	951	952	956	5000	5001	5002	7110	7111	7120	7121	7130	7131	7140	7141	7190	7191	7210	7211	7250	7251	7260	7261	7270	7271	7280	7281	7290	7291	7300	7301	7310	7311	7320	7321	8003	20100	20200	20300	20400	20600	20100	20200	20300	20400	20600	21000	21000	21100	21100	21200	21200	21300	21300	21400	21500	21500	21600	21600	21700	21700	21800	21800	21900	21900	5120	8000	8001	8002	8003	10000	819	52	815	811	59	61	7000	8000	8001	8002	8003	10000	819	52	815	811	59	61	7000	8000	8001	8002	8003	10000	809	801	807	817	69	809	801	807	817	69	620191	620291	620391	620491	620691	621091	621191	621291	621391	621491	621591	621691	621791	621891	621991	651191	651291	651391	651491	651991	652191	652591	652691	652791	652991	653191	653291	653391	10000005	20000020	620101	620151	620201	620251	620301	620351	620401	620451	620601	620651	620701	620751	620791	621001	621051	621101	621151	621201	621251	621301	621351	621401	621451	621501	621551	621601	621651	621701	621751	621801	621851	621901	621951	651101	651151	651201	651251	651301	651351	651401	651451	651901	651951	652101	652151	652501	652551	652601	652651	652701	652751	652801	652851	652891	652901	652951	653101	653151	653301	653351	20000000	20000002	20000003	20000010	20000005	7116	7117	7126	7127	7136	7137	7146	7147	7196	7197	7216	7217	7256	7257	7266	7267	7276	7277	7296	7297	7306	7307	7326	7327	7138	7139	7116	7117	7126	7127	7136	7137	7146	7147	7196	7197	7216	7217	7256	7257	7266	7267	7276	7277	7296	7297	7306	7307	7326	7327	7138	7139	600000	600000	805	805	805	7118	7119	7118	7119	21400	9111	9111	20100	20100	20200	20200	20300	20300	20400	20600	20600	21000	21016	21100	21200	21300	21400	21500	21600	21700	21800	21900	41	41	850	9007
VarName	Date	Kiln Feed SFF 1 SP	Kiln Feed SFF 1 Feed rate	Calciner_temperature_SP	Calciner_temperature_PV	Kiln Coal SP	Kiln Coal PV	PH Fan Speed_SP	PH Fan Speed_PV	Alternative_Fuel_SP	Alternative_Fuel_PV	Kiln Drive Speed_SP	Kiln Drive Speed_PV	Burning zone temperature	FreeCaO	Kiln Drive Current	CO_Preheater	Secondary Air Temperature	Clinker temperature	PH Fan Current	PH Fan Inlet Temperature	TA Duct Draft	TA Duct Temperature	Calciner Coal SP	Calciner Coal Feed Rate	Kiln Feed SFF 2 SP	Kiln Feed SFF 2 Feed rate	PH fan Damper SP	PH fan Damper position	Kiln Inlet NOX	RABH Stack NOX	Cyclone 6A1 Exit Temperature	Cyclone 6B1 Exit Temperature	Cyclone 6B2 Exit Temperature	Cooler Fan 5 Current	Cooler Fan 4 Current	Cooler Fan 3 Current	Cooler Fan 2 Current	Grate 2 Stroke	Grate 1 Stroke	Chamber 3 Pressure	Calciner outlet O2	Calciner outlet CO	Kiln Hood Draft	Under grate Pressure SP	Under grate Average Pressure	Cooler Fan 2 Flow SP	Cooler Fan 2 Flow	Cooler Fan 3 Flow SP	Cooler Fan 3 Flow	Cooler Fan 4 Flow SP	Cooler Fan 4 Flow	Cooler Fan 5 Flow SP	Cooler Fan 5 Flow	Cooler Fan 6 Flow SP	Cooler Fan 6 Flow	Cooler Fan 7 Flow SP	Cooler Fan 7 Flow	Cooler Fan 8 Flow SP	Cooler Fan 8 Flow	Cooler Fan 9 Flow SP	Cooler Fan 9 Flow	Cooler Fan A Flow SP	Cooler Fan A Flow	PH outlet Oxygen	Kiln Inlet O2	Kiln Inlet CO	Cooler ESP inlet Temperature	Preheater Exhaust Gas Temperature	Cooler Midtap Gas Temperature	Kiln visibility index	Througtput	Specific_Heat	Heat to main burner	Heat to calciner	Total heat	Filling Ratio	Cooler Grate Speed Ratio	Ratio HeatMB_TotalHeat	Cooler Fan 6 Current	Cooler Fan 7 Current	Cooler Fan 8 Current	Cooler Fan 9 Current	Cooler Fan A Current	Cooler vent Fan Current	Cooler vent Fan Speed	Cyclone 6A1 Exit Draft	Cyclone 6A2 Exit Draft	Cyclone 6B1 Exit Draft	Cyclone 6B2 Exit Draft	LSF_CL	C3S	C3S_C2S	Calcination	CaO	Cl	Litre Weight	SM	TOTAL_CL	WHRS Generation	LSF_RawMeal	SO3_RawMeal	NCU_Coal	NCU_Alternatives	MgO_Limestone	AUTO SAMPLER CLINKER	AUTO SAMPLER KILN FEED	Grate 2 Pressure_RET	Grate 2 Pressure_FWD	Grate 1 Pressure_RET	Grate 1 Pressure_FWD	L2_Specific_Heat_Consumption	Cooler Fan 2 Deviation	Cooler Fan 3 Deviation	Cooler Fan 4 Deviation	Cooler Fan 5 Deviation	Cooler Fan 6 Deviation	Cooler Fan 7 Deviation	Cooler Fan 8 Deviation	Cooler Fan 9 Deviation	Cooler Fan A Deviation	Material Temperature	SMOOTHED_Kiln Inlet O2	Ratio_Feed_DriveSpeed	Total_FanFlow_3_4_5_6	Total_FanFlow_7_8_9	Total_FanFlow_4_5_6	Coal_HMB	Coal_HC	Alt_HC	Total_HC	OPT_TotalHMB_future	OPT_CalcinerTemp_future	OPT_FeedRate_future	Burning zone temperature_CONSTRAIN_MAX	Burning zone temperature_CONSTRAIN_MIN	FreeCaO_CONSTRAIN_MAX	FreeCaO_CONSTRAIN_MIN	Kiln Drive Current_CONSTRAIN_MAX	Kiln Drive Current_CONSTRAIN_MIN	Calciner outlet CO_CONSTRAIN_MAX	Calciner outlet CO_CONSTRAIN_MIN	Secondary Air Temperature_CONSTRAIN_MAX	Secondary Air Temperature_CONSTRAIN_MIN	Clinker temperature_CONSTRAIN_MAX	Clinker temperature_CONSTRAIN_MIN	Calciner outlet O2_CONSTRAIN_MAX	Calciner outlet O2_CONSTRAIN_MIN	Kiln Inlet O2_CONSTRAIN_MAX	Kiln Inlet O2_CONSTRAIN_MIN	Kiln Inlet CO_CONSTRAIN_MAX	Kiln Inlet CO_CONSTRAIN_MIN	Cooler ESP inlet Temperature_CONSTRAIN_MAX	Cooler ESP inlet Temperature_CONSTRAIN_MIN	Preheater Exhaust Gas Temperature_CONSTRAIN_MAX	Preheater Exhaust Gas Temperature_CONSTRAIN_MIN	Filling Ratio_CONSTRAIN_MAX	Filling Ratio_CONSTRAIN_MIN	CoolerGrateSpeedRatio_CONSTRAIN_MAX	CoolerGrateSpeedRatio_CONSTRAIN_MIN	Ratio_HeatMB_TotalHeat_CONSTRAIN_MAX	Ratio_HeatMB_TotalHeat_CONSTRAIN_MIN	Specific_Energy	OPT_Kiln Feed SFF 1 SP	OPT_Calciner_temperature_SP	OPT_Kiln Coal SP	OPT_PH FAN SPEED SP	OPT_Kiln Drive Speed SP	OPT_Kiln Feed SFF 1 SP	OPT_Calciner_temperature_SP	OPT_Kiln Coal SP	OPT_PH FAN SPEED SP	OPT_Kiln Drive Speed SP	OPT_Under grate Pressure SP	OPT_Under grate Pressure SP	OPT_Cooler Fan 2 Flow SP	OPT_Cooler Fan 2 Flow SP	OPT_Cooler Fan 3 Flow SP	OPT_Cooler Fan 3 Flow SP	OPT_Cooler Fan 4 Flow SP	OPT_Cooler Fan 4 Flow SP	OPT_Cooler Fan 5 Flow SP	OPT_Cooler Fan 6 Flow SP	OPT_Cooler Fan 6 Flow SP	OPT_Cooler Fan 7 Flow SP	OPT_Cooler Fan 7 Flow SP	OPT_Cooler Fan 8 Flow SP	OPT_Cooler Fan 8 Flow SP	OPT_Cooler Fan 9 Flow SP	OPT_Cooler Fan 9 Flow SP	OPT_Cooler Fan A Flow SP	OPT_Cooler Fan A Flow SP	FreeCaO_SS_Prediction	Total_KPI	Total_Heat	Throughput	Specific_Energy	CF	SMOOTHED_Burning Zone Temperature	FreeCaO	SMOOTHED_Kiln Drive Current	SMOOTHED_Calciner Outlet CO	Secondary Air Temperature	Clinker temperature	Total_Constrain	Total_KPI	Total_Heat	Throughput	Specific_Energy	CF	SMOOTHED_Burning Zone Temperature	FreeCaO	SMOOTHED_Kiln Drive Current	SMOOTHED_Calciner Outlet CO	Secondary Air Temperature	Clinker temperature	Total_Constrain	Total_KPI	Total_Heat	Throughput	Specific_Energy	CF	SMOOTHED_Calciner Outlet O2	SMOOTHED_Kiln Inlet O2	SMOOTHED_Kiln inlet CO	SMOOTHED_Cooler Midtap Gas Temperature	Preheater Exhaust Gas Temperature	SMOOTHED_Calciner Outlet O2	SMOOTHED_Kiln Inlet O2	SMOOTHED_Kiln inlet CO	SMOOTHED_Cooler Midtap Gas Temperature	Preheater Exhaust Gas Temperature	Total feed_Selector	Calciner Temperature_Selector	Kiln Coal_Selector	Preheater fan Speed_Selector	Kiln Drive speed_Selector	Undergrate pressure_Selector	Fan flow 2_Selector	Fan flow 3_Selector	Fan flow 4_Selector	Fan flow 5_Selector	Fan flow 6_Selector	Fan flow 7_Selector	Fan flow 8_Selector	Fan flow 9_Selector	Fan flow A_Selector	BZT_Selector	FcaO_Selector	Torque_Selector	Calciner outlet CO_Selector	Secondary Air Temperature_Selector	Clinker temperature_Selector	Calciner outlet O2_Selector	O2 kiln inlet_Selector	CO kiln inlet_Selector	Preheater Exhaust Gas Temperature_Selector	FillingRatio_Selector	CoolerGrateSpeedRatio_Selector	RatioHMB_TH_Selector	OPTIBAT_WATCHDOG	OPTIBAT_ON	Read_Limit_Kiln Feed SFF 1 SP_Max	Read_Limit_Kiln Feed SFF 1 SP_Min	Read_Limit_Calciner_temperature_SP_Max	Read_Limit_Calciner_temperature_SP_Min	Read_Limit_Kiln Coal SP_Max	Read_Limit_Kiln Coal SP_Min	Read_Limit_PH FAN SPEED SP_Max	Read_Limit_PH FAN SPEED SP_Min	Read_Limit_Kiln Drive Speed SP_Max	Read_Limit_Kiln Drive Speed SP_Min	Read_Limit_WHRS Damper_SP_Max	Read_Limit_WHRS Damper_SP_Min	WHRS Damper_Selector	Read_Limit_Under grate Pressure SP_Max	Read_Limit_Under grate Pressure SP_Min	Read_Limit_Cooler Fan 2 Flow SP_Max	Read_Limit_Cooler Fan 2 Flow SP_Min	Read_Limit_Cooler Fan 3 Flow SP_Max	Read_Limit_Cooler Fan 3 Flow SP_Min	Read_Limit_Cooler Fan 4 Flow SP_Max	Read_Limit_Cooler Fan 4 Flow SP_Min	Read_Limit_Cooler Fan 5 Flow SP_Max	Read_Limit_Cooler Fan 5 Flow SP_Min	Read_Limit_Cooler Fan 6 Flow SP_Max	Read_Limit_Cooler Fan 6 Flow SP_Min	Read_Limit_Cooler Fan 7 Flow SP_Max	Read_Limit_Cooler Fan 7 Flow SP_Min	Read_Limit_Cooler Fan 8 Flow SP_Max	Read_Limit_Cooler Fan 8 Flow SP_Min	Read_Limit_Cooler Fan 9 Flow SP_Max	Read_Limit_Cooler Fan 9 Flow SP_Min	Read_Limit_Cooler Fan A Flow SP_Max	Read_Limit_Cooler Fan A Flow SP_Min	Read_Limit_Burning zone temperature_Max	Read_Limit_Burning zone temperature_Min	Read_Limit_FreeCaO_Max	Read_Limit_FreeCaO_Min	Read_Limit_Kiln Drive Current_Max	Read_Limit_Kiln Drive Current_Min	Read_Limit_Calciner outlet CO_Max	Read_Limit_Calciner outlet CO_Min	Read_Limit_Secondary Air Temperature_Max	Read_Limit_Secondary Air Temperature_Min	Read_Limit_Clinker temperature_Max	Read_Limit_Clinker temperature_Min	Read_Limit_Calciner outlet O2_Max	Read_Limit_Calciner outlet O2_Min	Read_Limit_Kiln Inlet O2_Max	Read_Limit_Kiln Inlet O2_Min	Read_Limit_Kiln Inlet CO_Max	Read_Limit_Kiln Inlet CO_Min	Read_Limit_Cooler ESP inlet Temperature_Max	Read_Limit_Cooler ESP inlet Temperature_Min	Cooler Exhaust Gas Temperature_Selector	Read_Limit_Preheater Exhaust Gas Temperature_Max	Read_Limit_Preheater Exhaust Gas Temperature_Min	Read_Limit_FillingRatio_Max	Read_Limit_FillingRatio_Min	Read_Limit_RatioHMB_TH_Max	Read_Limit_RatioHMB_TH_Min	OPTIBAT_SUPPORT	OPTIBAT_MACROSTATES	OPTIBAT_RESULTS	OPTIBAT_READY	OPTIBAT_COMMUNICATION	Burning zone temperature_WEIGHTED_Max	Burning zone temperature_WEIGHTED_Min	FreeCaO_WEIGHTED_Max	FreeCaO_WEIGHTED_Min	Kiln Drive Current_WEIGHTED_Max	Kiln Drive Current_WEIGHTED_Min	Calciner outlet CO_WEIGHTED_Max	Calciner outlet CO_WEIGHTED_Min	Secondary Air Temperature_WEIGHTED_Max	Secondary Air Temperature_WEIGHTED_Min	Clinker temperature_WEIGHTED_Max	Clinker temperature_WEIGHTED_Min	Calciner outlet O2_WEIGHTED_Max	Calciner outlet O2_WEIGHTED_Min	Kiln Inlet O2_WEIGHTED_Max	Kiln Inlet O2_WEIGHTED_Min	Kiln Inlet CO_WEIGHTED_Max	Kiln Inlet CO_WEIGHTED_Min	Preheater Exhaust Gas Temperature_WEIGHTED_Max	Preheater Exhaust Gas Temperature_WEIGHTED_Min	Filling Ratio_WEIGHTED_Max	Filling Ratio_WEIGHTED_Min	Ratio_HeatMB_TotalHeat_WEIGHTED_MAX	Ratio_HeatMB_TotalHeat_WEIGHTED_MIN	Kiln Drive Current_WEIGHTED_DELTA_Low	Kiln Drive Current_WEIGHTED_DELTA_HIGH	Burning zone temperature_WEIGHTED_Max	Burning zone temperature_WEIGHTED_Min	FreeCaO_WEIGHTED_Max	FreeCaO_WEIGHTED_Min	Kiln Drive Current_WEIGHTED_Max	Kiln Drive Current_WEIGHTED_Min	Calciner outlet CO_WEIGHTED_Max	Calciner outlet CO_WEIGHTED_Min	Secondary Air Temperature_WEIGHTED_Max	Secondary Air Temperature_WEIGHTED_Min	Clinker temperature_WEIGHTED_Max	Clinker temperature_WEIGHTED_Min	Calciner outlet O2_WEIGHTED_Max	Calciner outlet O2_WEIGHTED_Min	Kiln Inlet O2_WEIGHTED_Max	Kiln Inlet O2_WEIGHTED_Min	Kiln Inlet CO_WEIGHTED_Max	Kiln Inlet CO_WEIGHTED_Min	Preheater Exhaust Gas Temperature_WEIGHTED_Max	Preheater Exhaust Gas Temperature_WEIGHTED_Min	Filling Ratio_WEIGHTED_Max	Filling Ratio_WEIGHTED_Min	Ratio_HeatMB_TotalHeat_WEIGHTED_MAX	Ratio_HeatMB_TotalHeat_WEIGHTED_MIN	Kiln Drive Current_WEIGHTED_DELTA_Low	Kiln Drive Current_WEIGHTED_DELTA_HIGH	OPT_Limits_Constrain	OPT_Limits_Constrain	SMOOTHED_Clinker temperature	SMOOTHED_Clinker temperature	SMOOTHED_Clinker temperature	Burning zone temperature_WEIGHTED_DELTA_LOW	Burning zone temperature_WEIGHTED_DELTA_HIGH	Burning zone temperature_WEIGHTED_DELTA_LOW	Burning zone temperature_WEIGHTED_DELTA_HIGH	OPT_Cooler Fan 5 Flow SP	CONS_W_UGP_INC	CONS_W_UGP_INC	OPT_Kiln Feed SFF 1 SP	OPT_Kiln Feed SFF 1 SP	OPT_Calciner_temperature_SP	OPT_Calciner_temperature_SP	OPT_Kiln Coal SP	OPT_Kiln Coal SP	OPT_PH FAN SPEED SP	OPT_Kiln Drive Speed SP	OPT_Kiln Drive Speed SP	OPT_Under grate Pressure SP	OPT_UGP_withinLimits_ReturnPressure	OPT_Cooler Fan 2 Flow SP	OPT_Cooler Fan 3 Flow SP	OPT_Cooler Fan 4 Flow SP	OPT_Cooler Fan 5 Flow SP	OPT_Cooler Fan 6 Flow SP	OPT_Cooler Fan 7 Flow SP	OPT_Cooler Fan 8 Flow SP	OPT_Cooler Fan 9 Flow SP	OPT_Cooler Fan A Flow SP	FreeCaO alt Output	FreeCaO alt Output	Timer_Kiln_Bad_Condition	Kiln Status Flag
Max		500	500	1200	1200	15	15	200	2000	_	25	10	10	1600	7	1000	0.5	1500	300	220	500	0	1500	1000	30	500	500	100	100	2000	1000	600	500	500	400	400	600	400	15	15	1000	25	1	10	1000	1000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	23	30	2	500	500	800	1000	_	_	_	_	_	40	2	100	400	400	400	400	400	400	600	100	100	100	100	1.1000000000000001	80	80	100	80	5	1600	3	102	15	100	1	10000	8000	15	1	1	105	100	100	100	2000	100	100	100	100	100	100	100	100	100	1200	30	200	480000	360000	360000	200000	200000	200000	400000	200000	1200	500	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	1	1	2000	500	1200	15	200	10	500	1200	15	200	10	1000	1000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	7	_	300000	500	2000	_	1600	7	1000	1	1500	300	_	_	300000	500	2000	_	1600	7	1000	1	1500	300	_	_	300000	500	2000	_	25	30	2	800	500	25	30	2	800	500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	500	500	1200	1200	15	15	200	200	10	10	_	_	1	1000	1000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	120000	1600	1600	7	7	1000	1000	1	1	1500	1500	300	300	25	25	30	30	2	2	500	500	1	500	500	40	40	100	100	1	1	1	1	1	200	200	_	_	_	_	_	_	200	200	200	200	200	200	200	200	200	200	200	200	200	200	_	_	_	_	200	200	_	_	_	_	_	_	200	200	200	200	200	200	200	200	200	200	200	200	200	200	_	_	_	_	_	_	300	300	300	_	_	_	_	120000	_	_	500	500	1200	1200	15	15	200	10	10	1000	1000	120000	120000	120000	120000	120000	120000	120000	120000	120000	10	10	15	1
Min		0	0	0	0	0	0	0	0	_	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	0	0	0	0	0	0	0	0	0	0	-550	-550	-550	-650	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	0	0	0	_	0	0	0	0	0	0	_	_	0	0	0	_	0	0	0	0	0	0	_	_	0	0	0	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	0	0	_	_	_	_	_	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	0	0	0	_	_	_	_	0	_	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MaxOp		360	_	900	_	8	_	100	_	_	_	4.7999999999999998	_	_	1.5	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	25	1	_	900	_	90000	_	90000	_	90000	_	90000	_	90000	_	90000	_	90000	_	90000	_	90000	_	_	_	_	_	_	475	_	_	_	_	_	_	16.5	1.3999999999999999	40	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	1200	500	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	500	1200	15	200	10	500	1200	15	200	10	1000	1000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	90000	_	_	_	_	_	_	_	1.5	_	_	_	_	_	_	_	_	_	_	_	1.5	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	90000	_	_	500	500	1200	1200	15	15	200	10	10	1000	1000	90000	90000	90000	90000	90000	90000	90000	90000	90000	_	_	_	_
MinOp		240	_	800	_	3	_	40	_	_	_	3.7999999999999998	_	_	1	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	0	_	700	_	20000	_	20000	_	20000	_	20000	_	20000	_	20000	_	20000	_	20000	_	20000	_	_	_	_	_	_	400	_	_	_	_	_	_	14.5	1	30	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	0	0	0	0	0	0	0	0	0	0	0	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	_	_	_	_	_	_	_	1	_	_	_	_	_	_	_	_	_	_	_	1	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	20000	_	_	0	0	0	0	0	0	0	0	0	0	0	20000	20000	20000	20000	20000	20000	20000	20000	20000	_	_	_	_
OperativeIncrease		_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	5	5	1	5	0.10000000000000001	5	5	1	5	0.10000000000000001	20	20	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	2000	_	_	5	5	5	5	1	1	5	0.10000000000000001	0.10000000000000001	20	20	2000	2000	2000	2000	2000	2000	2000	2000	2000	_	_	_	_
